GEO UID,ProvCode,ProvNom,CDcode,CDnom,DAnom,Total,Car,Public,Walk,Bike,Other
24580454,24,Quebec,58,Longueuil,454,130,95,30,0,0,0
24580455,24,Quebec,58,Longueuil,455,140,115,15,0,0,0
24580457,24,Quebec,58,Longueuil,457,595,500,60,20,10,10
24580458,24,Quebec,58,Longueuil,458,315,270,20,15,0,0
24580459,24,Quebec,58,Longueuil,459,165,150,15,0,0,0
24580460,24,Quebec,58,Longueuil,460,190,170,20,0,0,0
24580461,24,Quebec,58,Longueuil,461,130,110,15,0,0,0
24580462,24,Quebec,58,Longueuil,462,230,210,15,0,0,0
24580463,24,Quebec,58,Longueuil,463,195,190,0,0,0,0
24580464,24,Quebec,58,Longueuil,464,1165,1030,80,20,0,30
24580465,24,Quebec,58,Longueuil,465,425,350,55,0,10,0
24580466,24,Quebec,58,Longueuil,466,230,190,35,0,0,0
24580467,24,Quebec,58,Longueuil,467,735,645,85,0,0,0
24580468,24,Quebec,58,Longueuil,468,320,275,20,10,0,0
24580469,24,Quebec,58,Longueuil,469,80,65,0,0,10,0
24580470,24,Quebec,58,Longueuil,470,570,510,35,15,0,0
24580471,24,Quebec,58,Longueuil,471,160,95,55,10,0,0
24580472,24,Quebec,58,Longueuil,472,175,140,40,0,0,0
24580473,24,Quebec,58,Longueuil,473,230,190,25,10,0,0
24580474,24,Quebec,58,Longueuil,474,215,190,25,0,0,0
24580475,24,Quebec,58,Longueuil,475,195,145,35,10,0,0
24580476,24,Quebec,58,Longueuil,476,265,250,15,0,0,0
24580477,24,Quebec,58,Longueuil,477,165,135,30,0,0,0
24580478,24,Quebec,58,Longueuil,478,170,140,15,0,0,0
24580479,24,Quebec,58,Longueuil,479,175,140,30,0,0,0
24580480,24,Quebec,58,Longueuil,480,150,120,25,0,0,0
24580481,24,Quebec,58,Longueuil,481,130,90,25,0,0,0
24580482,24,Quebec,58,Longueuil,482,160,135,25,0,0,0
24580483,24,Quebec,58,Longueuil,483,130,115,15,0,0,0
24580484,24,Quebec,58,Longueuil,484,155,135,0,0,0,10
24580485,24,Quebec,58,Longueuil,485,115,100,10,0,0,0
24580486,24,Quebec,58,Longueuil,486,185,155,15,10,0,0
24580487,24,Quebec,58,Longueuil,487,170,140,20,0,0,0
24580488,24,Quebec,58,Longueuil,488,175,145,20,0,0,0
24580489,24,Quebec,58,Longueuil,489,285,210,60,15,0,0
24580490,24,Quebec,58,Longueuil,490,145,110,30,0,0,0
24580491,24,Quebec,58,Longueuil,491,225,210,15,0,0,0
24580492,24,Quebec,58,Longueuil,492,210,160,40,10,0,0
24580493,24,Quebec,58,Longueuil,493,215,200,15,0,0,0
24580494,24,Quebec,58,Longueuil,494,220,170,35,0,10,0
24580495,24,Quebec,58,Longueuil,495,190,145,25,15,0,0
24580496,24,Quebec,58,Longueuil,496,200,170,15,0,0,15
24580497,24,Quebec,58,Longueuil,497,225,160,45,0,15,0
24580498,24,Quebec,58,Longueuil,498,195,135,60,0,0,0
24580499,24,Quebec,58,Longueuil,499,180,170,0,0,0,0
24580500,24,Quebec,58,Longueuil,500,185,165,15,0,0,0
24580501,24,Quebec,58,Longueuil,501,145,125,20,0,0,0
24580502,24,Quebec,58,Longueuil,502,235,190,45,0,0,0
24580503,24,Quebec,58,Longueuil,503,730,560,130,25,15,0
24580504,24,Quebec,58,Longueuil,504,180,165,15,0,0,0
24580505,24,Quebec,58,Longueuil,505,245,215,15,0,10,0
24580506,24,Quebec,58,Longueuil,506,245,195,40,10,0,0
24580508,24,Quebec,58,Longueuil,508,125,100,25,0,0,0
24580509,24,Quebec,58,Longueuil,509,175,145,20,0,10,0
24580511,24,Quebec,58,Longueuil,511,250,185,45,15,0,0
24580512,24,Quebec,58,Longueuil,512,300,235,50,0,0,0
24580513,24,Quebec,58,Longueuil,513,195,175,10,10,0,0
24580514,24,Quebec,58,Longueuil,514,325,260,35,20,0,10
24580515,24,Quebec,58,Longueuil,515,320,250,55,0,0,0
24580516,24,Quebec,58,Longueuil,516,260,200,30,25,0,0
24580517,24,Quebec,58,Longueuil,517,390,350,25,0,0,0
24580518,24,Quebec,58,Longueuil,518,190,150,20,0,10,0
24580519,24,Quebec,58,Longueuil,519,90,70,0,0,0,0
24580520,24,Quebec,58,Longueuil,520,110,95,15,0,0,0
24580521,24,Quebec,58,Longueuil,521,160,120,35,0,0,0
24580522,24,Quebec,58,Longueuil,522,185,135,40,0,0,0
24580523,24,Quebec,58,Longueuil,523,120,80,20,0,15,0
24580526,24,Quebec,58,Longueuil,526,260,185,50,20,0,0
24580527,24,Quebec,58,Longueuil,527,210,175,30,0,0,0
24580528,24,Quebec,58,Longueuil,528,140,100,35,0,0,0
24580529,24,Quebec,58,Longueuil,529,180,120,55,0,0,0
24580530,24,Quebec,58,Longueuil,530,95,70,20,0,0,0
24580531,24,Quebec,58,Longueuil,531,135,105,25,0,0,0
24580532,24,Quebec,58,Longueuil,532,290,215,50,20,0,0
24580533,24,Quebec,58,Longueuil,533,105,70,10,20,0,0
24580534,24,Quebec,58,Longueuil,534,190,110,60,15,0,0
24580535,24,Quebec,58,Longueuil,535,165,105,25,35,0,0
24580536,24,Quebec,58,Longueuil,536,135,90,15,15,0,0
24580537,24,Quebec,58,Longueuil,537,135,100,20,10,0,0
24580538,24,Quebec,58,Longueuil,538,170,140,15,10,0,0
24580539,24,Quebec,58,Longueuil,539,280,205,35,15,10,10
24580540,24,Quebec,58,Longueuil,540,135,105,15,10,0,0
24580541,24,Quebec,58,Longueuil,541,265,180,35,40,0,0
24580542,24,Quebec,58,Longueuil,542,205,155,45,0,0,0
24580543,24,Quebec,58,Longueuil,543,90,65,25,0,0,0
24580544,24,Quebec,58,Longueuil,544,105,55,20,15,0,0
24580545,24,Quebec,58,Longueuil,545,115,85,20,0,0,15
24580546,24,Quebec,58,Longueuil,546,230,180,25,20,0,0
24580547,24,Quebec,58,Longueuil,547,120,85,20,0,0,0
24580548,24,Quebec,58,Longueuil,548,240,180,25,10,10,0
24580549,24,Quebec,58,Longueuil,549,105,75,20,0,0,0
24580550,24,Quebec,58,Longueuil,550,135,100,15,0,10,0
24580551,24,Quebec,58,Longueuil,551,115,90,10,15,0,0
24580552,24,Quebec,58,Longueuil,552,270,200,40,0,0,15
24580553,24,Quebec,58,Longueuil,553,115,95,10,0,0,0
24580554,24,Quebec,58,Longueuil,554,130,110,0,0,0,10
24580555,24,Quebec,58,Longueuil,555,190,145,35,10,0,0
24580556,24,Quebec,58,Longueuil,556,170,130,30,0,0,0
24580557,24,Quebec,58,Longueuil,557,160,110,35,10,10,0
24580558,24,Quebec,58,Longueuil,558,200,155,35,0,0,0
24580559,24,Quebec,58,Longueuil,559,155,105,40,0,10,0
24580560,24,Quebec,58,Longueuil,560,235,195,35,0,0,0
24580561,24,Quebec,58,Longueuil,561,155,120,20,10,0,0
24580562,24,Quebec,58,Longueuil,562,180,145,20,0,10,0
24580563,24,Quebec,58,Longueuil,563,140,110,10,0,0,10
24580564,24,Quebec,58,Longueuil,564,155,120,20,0,0,0
24580565,24,Quebec,58,Longueuil,565,215,155,55,0,0,0
24580566,24,Quebec,58,Longueuil,566,310,215,60,20,0,0
24580567,24,Quebec,58,Longueuil,567,295,185,75,30,0,0
24580568,24,Quebec,58,Longueuil,568,265,165,60,25,10,0
24580569,24,Quebec,58,Longueuil,569,145,95,30,25,0,0
24580570,24,Quebec,58,Longueuil,570,260,210,15,15,15,0
24580571,24,Quebec,58,Longueuil,571,125,105,0,0,0,0
24580572,24,Quebec,58,Longueuil,572,130,105,15,0,0,0
24580573,24,Quebec,58,Longueuil,573,140,130,0,0,0,0
24580574,24,Quebec,58,Longueuil,574,100,85,0,0,0,0
24580575,24,Quebec,58,Longueuil,575,150,125,20,0,0,0
24580576,24,Quebec,58,Longueuil,576,170,150,0,0,15,0
24580577,24,Quebec,58,Longueuil,577,155,120,10,20,0,10
24580578,24,Quebec,58,Longueuil,578,90,65,15,10,0,0
24580579,24,Quebec,58,Longueuil,579,80,50,15,15,0,0
24580580,24,Quebec,58,Longueuil,580,90,85,0,0,0,0
24580581,24,Quebec,58,Longueuil,581,85,70,10,10,0,0
24580582,24,Quebec,58,Longueuil,582,245,210,20,0,10,0
24580583,24,Quebec,58,Longueuil,583,105,95,10,0,0,0
24580584,24,Quebec,58,Longueuil,584,125,110,0,15,0,0
24580585,24,Quebec,58,Longueuil,585,130,110,10,0,0,0
24580586,24,Quebec,58,Longueuil,586,125,115,0,10,0,0
24580587,24,Quebec,58,Longueuil,587,95,70,15,10,0,0
24580588,24,Quebec,58,Longueuil,588,150,125,15,0,0,0
24580589,24,Quebec,58,Longueuil,589,165,140,15,0,0,0
24580590,24,Quebec,58,Longueuil,590,105,95,0,0,0,0
24580591,24,Quebec,58,Longueuil,591,165,145,0,15,0,0
24580592,24,Quebec,58,Longueuil,592,145,125,0,10,0,0
24580593,24,Quebec,58,Longueuil,593,95,65,0,15,10,0
24580594,24,Quebec,58,Longueuil,594,135,115,0,15,0,0
24580595,24,Quebec,58,Longueuil,595,275,235,25,0,10,0
24580596,24,Quebec,58,Longueuil,596,135,115,0,0,0,0
24580597,24,Quebec,58,Longueuil,597,105,100,0,0,0,0
24580598,24,Quebec,58,Longueuil,598,150,140,0,0,0,0
24580599,24,Quebec,58,Longueuil,599,130,90,20,10,0,0
24580600,24,Quebec,58,Longueuil,600,200,185,0,0,0,0
24580601,24,Quebec,58,Longueuil,601,260,220,15,0,0,15
24580602,24,Quebec,58,Longueuil,602,210,180,10,0,10,0
24580603,24,Quebec,58,Longueuil,603,145,125,0,0,0,10
24580607,24,Quebec,58,Longueuil,607,425,380,20,10,0,0
24580608,24,Quebec,58,Longueuil,608,245,210,0,20,0,0
24580609,24,Quebec,58,Longueuil,609,120,95,10,10,0,0
24580611,24,Quebec,58,Longueuil,611,100,75,0,15,0,0
24580612,24,Quebec,58,Longueuil,612,140,125,0,0,0,0
24580613,24,Quebec,58,Longueuil,613,190,155,10,15,15,0
24580614,24,Quebec,58,Longueuil,614,150,130,10,0,0,0
24580615,24,Quebec,58,Longueuil,615,115,100,10,0,0,0
24580616,24,Quebec,58,Longueuil,616,425,330,55,10,20,10
24580617,24,Quebec,58,Longueuil,617,275,235,20,0,0,10
24580618,24,Quebec,58,Longueuil,618,125,110,10,0,10,0
24580619,24,Quebec,58,Longueuil,619,145,125,15,0,0,0
24580620,24,Quebec,58,Longueuil,620,145,120,10,0,0,0
24580621,24,Quebec,58,Longueuil,621,140,125,10,0,0,0
24580622,24,Quebec,58,Longueuil,622,195,175,0,0,0,10
24580623,24,Quebec,58,Longueuil,623,180,135,0,20,10,10
24580624,24,Quebec,58,Longueuil,624,160,145,0,0,0,0
24580625,24,Quebec,58,Longueuil,625,220,170,20,25,0,0
24580626,24,Quebec,58,Longueuil,626,85,80,0,10,0,0
24580627,24,Quebec,58,Longueuil,627,200,170,10,15,0,0
24580628,24,Quebec,58,Longueuil,628,160,130,15,10,0,0
24580629,24,Quebec,58,Longueuil,629,120,100,10,0,0,0
24580630,24,Quebec,58,Longueuil,630,185,155,10,0,10,0
24580631,24,Quebec,58,Longueuil,631,165,150,0,10,0,10
24580632,24,Quebec,58,Longueuil,632,160,140,15,10,0,0
24580633,24,Quebec,58,Longueuil,633,125,100,15,10,0,0
24580634,24,Quebec,58,Longueuil,634,100,90,15,0,0,0
24580635,24,Quebec,58,Longueuil,635,110,90,0,0,10,0
24580636,24,Quebec,58,Longueuil,636,130,120,10,0,0,0
24580637,24,Quebec,58,Longueuil,637,170,155,10,0,0,0
24580638,24,Quebec,58,Longueuil,638,155,120,20,0,0,0
24580639,24,Quebec,58,Longueuil,639,155,115,15,15,0,0
24580640,24,Quebec,58,Longueuil,640,170,145,10,15,0,0
24580641,24,Quebec,58,Longueuil,641,110,70,10,30,0,0
24580642,24,Quebec,58,Longueuil,642,85,60,20,0,0,0
24580643,24,Quebec,58,Longueuil,643,120,95,15,0,0,0
24580645,24,Quebec,58,Longueuil,645,175,165,10,0,0,0
24580646,24,Quebec,58,Longueuil,646,140,130,0,0,0,0
24580647,24,Quebec,58,Longueuil,647,130,105,10,0,0,0
24580648,24,Quebec,58,Longueuil,648,185,170,10,10,0,0
24580650,24,Quebec,58,Longueuil,650,150,130,10,10,0,0
24580651,24,Quebec,58,Longueuil,651,220,195,20,0,10,0
24580652,24,Quebec,58,Longueuil,652,375,330,25,15,0,0
24580653,24,Quebec,58,Longueuil,653,180,165,10,0,0,0
24580654,24,Quebec,58,Longueuil,654,225,215,0,0,0,0
24580655,24,Quebec,58,Longueuil,655,160,125,0,20,0,10
24580656,24,Quebec,58,Longueuil,656,175,130,15,30,0,0
24580657,24,Quebec,58,Longueuil,657,165,135,15,10,0,0
24580658,24,Quebec,58,Longueuil,658,150,130,10,0,0,0
24580659,24,Quebec,58,Longueuil,659,155,135,10,0,0,0
24580660,24,Quebec,58,Longueuil,660,185,135,15,20,10,0
24580661,24,Quebec,58,Longueuil,661,125,110,0,10,0,0
24580662,24,Quebec,58,Longueuil,662,285,245,10,20,0,0
24580663,24,Quebec,58,Longueuil,663,260,195,55,0,0,0
24580664,24,Quebec,58,Longueuil,664,165,130,10,15,0,0
24580665,24,Quebec,58,Longueuil,665,285,265,10,0,0,0
24580666,24,Quebec,58,Longueuil,666,275,220,40,0,0,0
24580667,24,Quebec,58,Longueuil,667,95,70,10,0,0,10
24580668,24,Quebec,58,Longueuil,668,110,105,0,0,0,0
24580669,24,Quebec,58,Longueuil,669,145,125,20,0,0,0
24580670,24,Quebec,58,Longueuil,670,145,145,0,0,0,0
24580671,24,Quebec,58,Longueuil,671,180,145,25,0,0,0
24580672,24,Quebec,58,Longueuil,672,130,100,10,0,0,0
24580673,24,Quebec,58,Longueuil,673,230,160,40,20,0,0
24580674,24,Quebec,58,Longueuil,674,90,80,0,10,0,0
24580675,24,Quebec,58,Longueuil,675,170,150,10,0,0,15
24580676,24,Quebec,58,Longueuil,676,175,140,20,10,0,0
24580677,24,Quebec,58,Longueuil,677,,,,,,
24580678,24,Quebec,58,Longueuil,678,380,340,30,0,0,10
24580679,24,Quebec,58,Longueuil,679,360,315,25,0,20,0
24580680,24,Quebec,58,Longueuil,680,430,390,20,0,20,0
24580682,24,Quebec,58,Longueuil,682,795,660,100,25,0,10
24580683,24,Quebec,58,Longueuil,683,390,345,30,20,0,0
24580684,24,Quebec,58,Longueuil,684,385,295,65,10,15,0
24580685,24,Quebec,58,Longueuil,685,470,340,95,20,0,15
24580686,24,Quebec,58,Longueuil,686,365,265,80,15,0,10
24580687,24,Quebec,58,Longueuil,687,1030,475,425,90,20,20
24580689,24,Quebec,58,Longueuil,689,195,140,45,10,0,0
24580690,24,Quebec,58,Longueuil,690,295,245,35,0,10,10
24580691,24,Quebec,58,Longueuil,691,180,125,35,0,0,15
24580692,24,Quebec,58,Longueuil,692,305,270,20,10,0,0
24580693,24,Quebec,58,Longueuil,693,230,195,20,0,10,0
24580694,24,Quebec,58,Longueuil,694,190,135,25,0,10,10
24580695,24,Quebec,58,Longueuil,695,70,60,10,0,0,0
24580696,24,Quebec,58,Longueuil,696,215,180,15,20,0,0
24580697,24,Quebec,58,Longueuil,697,200,185,0,10,0,0
24580698,24,Quebec,58,Longueuil,698,160,105,40,10,0,0
24580699,24,Quebec,58,Longueuil,699,165,145,0,15,0,0
24580700,24,Quebec,58,Longueuil,700,35,25,0,0,0,0
24580701,24,Quebec,58,Longueuil,701,175,150,10,0,10,0
24580702,24,Quebec,58,Longueuil,702,230,195,15,0,10,0
24580703,24,Quebec,58,Longueuil,703,315,300,15,0,0,0
24580704,24,Quebec,58,Longueuil,704,205,200,0,0,0,0
24580705,24,Quebec,58,Longueuil,705,480,445,10,10,0,10
24580706,24,Quebec,58,Longueuil,706,350,260,60,10,0,15
24580708,24,Quebec,58,Longueuil,708,130,110,15,10,0,0
24580709,24,Quebec,58,Longueuil,709,500,410,55,25,0,0
24580710,24,Quebec,58,Longueuil,710,155,100,25,25,0,0
24580711,24,Quebec,58,Longueuil,711,460,320,75,35,25,0
24580712,24,Quebec,58,Longueuil,712,220,180,30,10,0,0
24580713,24,Quebec,58,Longueuil,713,235,195,35,0,0,0
24580714,24,Quebec,58,Longueuil,714,950,815,110,10,10,0
24580715,24,Quebec,58,Longueuil,715,150,135,0,0,0,0
24580716,24,Quebec,58,Longueuil,716,415,350,45,0,10,0
24580717,24,Quebec,58,Longueuil,717,270,245,10,0,0,0
24580721,24,Quebec,58,Longueuil,721,250,210,20,15,10,0
24580724,24,Quebec,58,Longueuil,724,200,170,10,10,0,0
24580727,24,Quebec,58,Longueuil,727,80,70,0,0,0,0
24580728,24,Quebec,58,Longueuil,728,380,300,30,15,0,25
24580730,24,Quebec,58,Longueuil,730,230,190,30,10,0,0
24580731,24,Quebec,58,Longueuil,731,725,600,65,35,15,20
24580732,24,Quebec,58,Longueuil,732,290,210,35,25,10,15
24580733,24,Quebec,58,Longueuil,733,75,40,30,0,0,0
24580734,24,Quebec,58,Longueuil,734,160,155,0,0,0,0
24580735,24,Quebec,58,Longueuil,735,195,180,15,0,0,0
24580736,24,Quebec,58,Longueuil,736,290,245,35,0,0,0
24580737,24,Quebec,58,Longueuil,737,115,100,10,0,0,10
24580741,24,Quebec,58,Longueuil,741,1255,1000,165,35,15,40
24580742,24,Quebec,58,Longueuil,742,215,165,25,10,0,10
24580743,24,Quebec,58,Longueuil,743,60,45,0,0,0,0
24580744,24,Quebec,58,Longueuil,744,140,125,10,0,0,0
24580746,24,Quebec,58,Longueuil,746,240,205,15,15,0,0
24580747,24,Quebec,58,Longueuil,747,610,525,60,15,0,0
24580748,24,Quebec,58,Longueuil,748,590,540,40,10,0,0
24580749,24,Quebec,58,Longueuil,749,205,165,45,0,0,0
24580750,24,Quebec,58,Longueuil,750,225,175,45,0,0,0
24580751,24,Quebec,58,Longueuil,751,,,,,,
24580752,24,Quebec,58,Longueuil,752,605,470,90,30,0,0
24580753,24,Quebec,58,Longueuil,753,235,205,15,10,0,0
24580754,24,Quebec,58,Longueuil,754,175,140,20,0,0,0
24580755,24,Quebec,58,Longueuil,755,100,90,15,0,0,0
24580756,24,Quebec,58,Longueuil,756,515,390,110,0,0,10
24580757,24,Quebec,58,Longueuil,757,285,230,40,0,0,0
24580758,24,Quebec,58,Longueuil,758,425,340,60,0,0,15
24580759,24,Quebec,58,Longueuil,759,600,490,75,10,25,0
24580760,24,Quebec,58,Longueuil,760,325,285,35,0,0,0
24580761,24,Quebec,58,Longueuil,761,90,65,15,0,0,0
24580762,24,Quebec,58,Longueuil,762,240,210,10,10,15,0
24580763,24,Quebec,58,Longueuil,763,280,245,30,0,0,0
24580764,24,Quebec,58,Longueuil,764,240,205,15,0,10,10
24580765,24,Quebec,58,Longueuil,765,275,230,35,0,0,0
2465,24,Quebec,65,Laval,0,163715,137570,18555,4365,785,2435
24650001,24,Quebec,65,Laval,1,210,195,0,10,0,0
24650002,24,Quebec,65,Laval,2,370,340,25,0,0,0
24650003,24,Quebec,65,Laval,3,210,195,15,0,0,0
24650004,24,Quebec,65,Laval,4,290,250,25,10,0,0
24650005,24,Quebec,65,Laval,5,190,145,45,0,0,0
24650006,24,Quebec,65,Laval,6,135,110,30,0,0,0
24650007,24,Quebec,65,Laval,7,125,100,20,0,0,0
24650008,24,Quebec,65,Laval,8,310,270,45,0,0,0
24650009,24,Quebec,65,Laval,9,245,200,40,0,0,0
24650010,24,Quebec,65,Laval,10,265,215,35,10,0,0
24650011,24,Quebec,65,Laval,11,205,180,15,0,0,0
24650012,24,Quebec,65,Laval,12,225,170,40,10,0,0
24650013,24,Quebec,65,Laval,13,250,185,65,0,0,0
24650014,24,Quebec,65,Laval,14,255,230,25,0,0,0
24650015,24,Quebec,65,Laval,15,1460,1190,210,40,0,15
24650016,24,Quebec,65,Laval,16,195,170,20,0,0,0
24650017,24,Quebec,65,Laval,17,220,160,30,20,0,10
24650019,24,Quebec,65,Laval,19,160,125,35,0,0,0
24650020,24,Quebec,65,Laval,20,275,230,35,10,0,0
24650023,24,Quebec,65,Laval,23,395,340,45,10,0,0
24650024,24,Quebec,65,Laval,24,265,250,20,0,0,0
24650025,24,Quebec,65,Laval,25,300,270,30,0,0,0
24650026,24,Quebec,65,Laval,26,945,875,40,0,0,25
24650027,24,Quebec,65,Laval,27,985,855,125,0,0,10
24650030,24,Quebec,65,Laval,30,180,160,15,0,0,10
24650031,24,Quebec,65,Laval,31,120,100,15,0,0,0
24650032,24,Quebec,65,Laval,32,275,240,20,25,0,0
24650033,24,Quebec,65,Laval,33,125,115,0,10,0,0
24650034,24,Quebec,65,Laval,34,110,105,0,0,0,0
24650035,24,Quebec,65,Laval,35,280,270,15,0,0,0
24650036,24,Quebec,65,Laval,36,95,90,0,0,0,0
24650037,24,Quebec,65,Laval,37,480,470,10,0,0,0
24650038,24,Quebec,65,Laval,38,275,255,20,0,0,0
24650039,24,Quebec,65,Laval,39,390,320,50,10,0,0
24650040,24,Quebec,65,Laval,40,200,185,15,0,0,0
24650041,24,Quebec,65,Laval,41,280,240,30,0,0,0
24650045,24,Quebec,65,Laval,45,230,180,35,10,0,0
24650046,24,Quebec,65,Laval,46,210,175,25,0,0,0
24650047,24,Quebec,65,Laval,47,225,180,35,10,0,0
24650048,24,Quebec,65,Laval,48,335,250,80,0,0,0
24650049,24,Quebec,65,Laval,49,310,260,40,0,0,0
24650050,24,Quebec,65,Laval,50,405,355,40,0,0,0
24650051,24,Quebec,65,Laval,51,410,360,35,10,0,0
24650052,24,Quebec,65,Laval,52,265,235,10,15,0,0
24650053,24,Quebec,65,Laval,53,525,415,90,0,0,20
24650054,24,Quebec,65,Laval,54,275,225,40,0,0,0
24650056,24,Quebec,65,Laval,56,290,240,40,0,0,0
24650057,24,Quebec,65,Laval,57,125,85,25,0,0,10
24650058,24,Quebec,65,Laval,58,155,140,15,0,0,0
24650059,24,Quebec,65,Laval,59,230,195,30,0,0,0
24650060,24,Quebec,65,Laval,60,110,95,10,0,0,0
24650061,24,Quebec,65,Laval,61,715,635,60,10,0,0
24650062,24,Quebec,65,Laval,62,170,140,20,0,0,0
24650063,24,Quebec,65,Laval,63,180,150,20,0,0,0
24650064,24,Quebec,65,Laval,64,230,210,10,0,0,10
24650065,24,Quebec,65,Laval,65,220,190,20,0,0,0
24650066,24,Quebec,65,Laval,66,295,230,40,25,0,0
24650067,24,Quebec,65,Laval,67,175,120,20,15,0,0
24650068,24,Quebec,65,Laval,68,210,170,30,15,0,0
24650069,24,Quebec,65,Laval,69,295,265,25,0,0,0
24650070,24,Quebec,65,Laval,70,265,230,25,10,0,0
24650071,24,Quebec,65,Laval,71,165,130,20,10,0,0
24650072,24,Quebec,65,Laval,72,205,185,15,0,0,0
24650073,24,Quebec,65,Laval,73,255,205,30,25,0,0
24650074,24,Quebec,65,Laval,74,155,135,15,0,0,0
24650075,24,Quebec,65,Laval,75,185,170,15,0,0,0
24650076,24,Quebec,65,Laval,76,240,210,20,0,0,0
24650077,24,Quebec,65,Laval,77,180,160,15,10,0,0
24650078,24,Quebec,65,Laval,78,185,160,20,0,0,0
24650079,24,Quebec,65,Laval,79,225,180,30,10,0,10
24650080,24,Quebec,65,Laval,80,250,220,25,0,10,0
24650081,24,Quebec,65,Laval,81,210,155,20,15,0,10
24650082,24,Quebec,65,Laval,82,200,185,15,0,0,0
24650083,24,Quebec,65,Laval,83,220,200,10,10,0,0
24650084,24,Quebec,65,Laval,84,220,190,10,15,0,0
24650085,24,Quebec,65,Laval,85,235,215,20,0,0,0
24650086,24,Quebec,65,Laval,86,215,200,10,10,0,0
24650089,24,Quebec,65,Laval,89,165,150,0,0,0,0
24650090,24,Quebec,65,Laval,90,210,190,0,10,0,0
24650091,24,Quebec,65,Laval,91,215,160,25,20,0,0
24650092,24,Quebec,65,Laval,92,240,195,25,0,0,15
24650093,24,Quebec,65,Laval,93,235,200,10,15,10,0
24650094,24,Quebec,65,Laval,94,155,110,25,0,0,0
24650095,24,Quebec,65,Laval,95,140,120,10,10,0,0
24650096,24,Quebec,65,Laval,96,170,125,30,0,0,0
24650097,24,Quebec,65,Laval,97,145,125,10,10,0,0
24650098,24,Quebec,65,Laval,98,160,120,25,10,0,0
24650099,24,Quebec,65,Laval,99,235,200,20,0,0,0
24650100,24,Quebec,65,Laval,100,185,150,25,10,0,0
24650101,24,Quebec,65,Laval,101,245,215,30,0,0,0
24650102,24,Quebec,65,Laval,102,235,220,0,0,0,0
24650103,24,Quebec,65,Laval,103,170,135,25,15,0,0
24650104,24,Quebec,65,Laval,104,280,220,30,20,0,10
24650105,24,Quebec,65,Laval,105,280,240,30,0,0,0
24650106,24,Quebec,65,Laval,106,305,240,50,0,0,0
24650107,24,Quebec,65,Laval,107,110,95,10,0,0,0
24650108,24,Quebec,65,Laval,108,130,110,15,0,0,10
24650109,24,Quebec,65,Laval,109,315,250,55,0,0,0
24650110,24,Quebec,65,Laval,110,170,125,30,10,0,0
24650111,24,Quebec,65,Laval,111,165,125,35,0,0,0
24650112,24,Quebec,65,Laval,112,135,95,20,0,10,0
24650113,24,Quebec,65,Laval,113,125,110,10,0,0,0
24650114,24,Quebec,65,Laval,114,370,255,110,0,0,0
24650115,24,Quebec,65,Laval,115,10,10,0,0,0,0
24650116,24,Quebec,65,Laval,116,305,215,70,10,0,0
24650117,24,Quebec,65,Laval,117,125,90,0,25,0,0
24650118,24,Quebec,65,Laval,118,680,555,105,15,0,0
24650119,24,Quebec,65,Laval,119,200,175,25,0,0,0
24650120,24,Quebec,65,Laval,120,135,95,30,10,0,0
24650121,24,Quebec,65,Laval,121,205,105,85,10,0,0
24650122,24,Quebec,65,Laval,122,210,145,45,15,0,10
24650123,24,Quebec,65,Laval,123,235,160,60,0,0,10
24650124,24,Quebec,65,Laval,124,130,105,15,0,0,0
24650125,24,Quebec,65,Laval,125,200,165,20,15,0,0
24650126,24,Quebec,65,Laval,126,295,185,75,20,0,10
24650127,24,Quebec,65,Laval,127,110,75,35,0,0,0
24650128,24,Quebec,65,Laval,128,200,120,50,15,0,0
24650129,24,Quebec,65,Laval,129,185,120,50,0,10,0
24650130,24,Quebec,65,Laval,130,205,165,35,0,0,0
24650131,24,Quebec,65,Laval,131,145,130,15,0,0,0
24650132,24,Quebec,65,Laval,132,200,145,35,0,0,0
24650133,24,Quebec,65,Laval,133,260,180,65,15,0,0
24650134,24,Quebec,65,Laval,134,230,160,45,15,0,0
24650135,24,Quebec,65,Laval,135,225,190,20,0,0,10
24650136,24,Quebec,65,Laval,136,185,140,40,0,0,0
24650137,24,Quebec,65,Laval,137,245,175,50,10,0,0
24650138,24,Quebec,65,Laval,138,240,185,40,10,0,0
24650139,24,Quebec,65,Laval,139,160,140,10,0,0,0
24650140,24,Quebec,65,Laval,140,170,125,50,0,0,0
24650141,24,Quebec,65,Laval,141,270,165,95,10,0,0
24650142,24,Quebec,65,Laval,142,270,185,85,0,0,0
